,Instrument,GICS Sector Name,2 YTD Total Return,6 Month Total Return,52 Week Total Return,Beta
103,CTMX.OQ,Health Care,2.7677496995109903,12.0734908149858,19.775596073116397,0.6797727801895711
104,OI.N,Materials,14.7504468368969,19.7715289961889,1.10582206477561,1.7213506580721598
105,RM.N,Financials,6.1390894586193605,75.2257755075636,13.1472082516087,1.4722012630588501
106,VVNT.N,Consumer Discretionary,79.9708313147126,0.27085590375737195,31.463068188778,1.09394030242665
107,ONTO.N,Information Technology,60.6732348141449,72.77810477103041,50.3457106313062,1.23660046953003
108,NAT.N,Energy,-25.8428603857509,-22.3611263655341,2.48683339998643,0.6054630448036421
109,PLRX.OQ,Health Care,35.82159624035771,8.96421845618511,35.82159624035771,0.708470743329755
110,PRA.N,Financials,-38.09578236763021,35.8021814672604,-32.1643897765682,0.35803708668547296
111,WRK.N,Materials,5.46775510235324,44.869423417429196,7.907042716791719,1.2601815374154801
112,LENb.N,Consumer Discretionary,71.3537220369827,32.3960247262419,37.5643006433976,1.51827330786428
113,PODD.OQ,Health Care,63.63901868592979,37.3688339704485,38.8186908442864,0.663772506571995
114,WPC.N,Real Estate,-8.288029048822569,-2.79915949020977,-13.374720849496699,0.7725132292130309
115,FLO.N,Consumer Staples,7.86996306418577,-4.24025986435194,5.35008971353721,0.27527207447972807
116,BCOR.OQ,Financials,-34.1239479707104,61.085126286765394,-24.7377622357413,1.55739492458885
117,MSTR.OQ,Information Technology,583.22232351728,688.286685016246,550.347036864945,1.82263444883399
118,LBRDK.OQ,Communication Services,19.045725655778803,5.00841751051055,9.6703296802586,1.07004233047517
119,LESL.OQ,Consumer Discretionary,22.4884792626727,22.4884792626727,22.4884792626727,-0.176317379285378
120,DAL.N,Industrials,-26.136942170247696,46.216768914921104,-27.3665441082555,1.47157630014353
121,DD.N,Materials,12.054219734012301,22.501936987333004,34.3395127294867,1.56205610712093
122,QRVO.OQ,Information Technology,44.68725803682529,29.891094461780302,50.514633500737105,1.39986047168257
123,SWCH.N,Information Technology,30.529183159945603,11.836305491919802,13.4570377975958,0.727201084324574
124,CVI.N,Energy,-50.5297248921899,4.8458149788275,-42.2608769442037,1.9943897575663603
125,IMMR.OQ,Information Technology,102.28802152635099,79.78468899647409,93.187660662454,1.90699243566991
126,CDXC.OQ,Health Care,41.2993039454604,26.0869565231032,47.1014492743469,1.69197885867104
127,SPB.N,Consumer Staples,31.881038465343998,39.737646280373795,42.1396808556787,1.93639418839933
128,SAIC.N,Information Technology,13.8435296991679,16.427314638845697,4.849936688083219,0.971762187217791
129,CHCO.OQ,Financials,-6.764076031385111,11.290267510303499,-3.3534933971548098,0.67456000803159
130,GLT.N,Materials,-8.056134119802769,-1.08214271238993,-3.4988839728368104,1.44255249278727
131,TSN.N,Consumer Staples,-21.871129387919,8.76602626145269,-11.487650814530301,0.8202662951418179
132,CWCO.OQ,Utilities,-16.2385289000484,5.41124879377304,-24.9416174302182,0.30173160527854404
133,PASG.OQ,Health Care,-10.7207207213761,20.1940570043861,-10.7207207213761,1.0575314520749102
134,APLT.OQ,Health Care,-0.146627561401047,1.0760667908902501,-48.4090909067441,1.2962172630803301
135,FFWM.OQ,Financials,28.4457447311367,33.9384144361694,29.5626642524336,1.55233707382995
136,AMSC.OQ,Industrials,231.71974522138697,119.376579615746,233.84615384877702,1.2888938927106
137,SIEB.OQ,Financials,-34.9132947968937,57.262569833136396,-30.4079110008923,-0.509746572982152
138,TDS.N,Communication Services,-16.439528059954696,-10.1848905807655,-14.316822521422699,1.1997833465044099
139,RLGT.A,Industrials,32.854578092554,56.4482029549269,48.2965931807932,1.54480495813012
140,HGV.N,Consumer Discretionary,-0.7851119590338349,53.693693694607106,5.40624034029111,2.28798721319634
141,NARI.OQ,Health Care,164.761232648593,63.70909090841,164.761232648593,1.23916105305939
142,PINC.OQ,Health Care,-6.67517999599491,1.730767817679,12.1555895225736,0.233668200614108
143,CALM.OQ,Consumer Staples,-8.0701754368129,-13.9667250438699,6.504065042700111,-0.16796689938172002
144,STT.N,Financials,-3.12251456296021,7.73345338183988,-4.72449212583589,1.58404705586797
145,CTT.N,Real Estate,1.5525987212103602,13.7883419818277,5.891664302863081,1.3841245378273002
146,CERS.OQ,Health Care,81.9905213302232,8.93617021287463,63.752665246012896,1.3768935919145
147,MSGN.N,Communication Services,-7.35632183717802,55.2986512508345,0.12422360217001499,1.15144893753265
148,ALRS.OQ,Financials,21.617037880567604,31.1421015521077,27.5917959415986,0.6627293036891321
149,GATX.N,Industrials,20.0815802863576,47.282032215605895,25.0472464397055,1.03742830986291
150,KNSL.OQ,Financials,87.9782020174942,-5.27363335594515,53.987623024063396,0.8130404698482371
151,MOV.N,Consumer Discretionary,10.5537949771449,129.994210774856,45.486652709805405,1.10226408186187
152,CTVA.N,Materials,48.346172762235405,70.763986702604,41.729569065442,0.9279607460472009
153,JPM.N,Financials,4.58694079560782,41.03593420355679,4.965095201747371,1.19415825490633
154,HBMD.OQ,Financials,-18.8388625588564,35.643564356662296,-24.559471364895398,0.8664842500054001
155,REZI.N,Industrials,117.518860022521,82.7464788762037,153.665689156441,2.06930577553099
156,CREE.OQ,Information Technology,167.540628390855,67.5532636707551,150.192502536404,1.56153122694001
157,TNAV.OQ,Information Technology,-1.44032921731042,-18.675721561665398,-19.0878378371795,0.39391913171526594
158,GOLF.N,Consumer Discretionary,47.9142375197015,37.5344288663017,54.97139650075629,0.877840715201792
159,KOP.N,Materials,-6.46258503227071,35.7766805931597,1.79384965985969,2.13640510068646
160,CF.N,Materials,-5.92937282174879,26.241696169805998,7.92914543382099,1.1769102358763999
161,APT.A,Industrials,452.769679291923,6.15901455743608,300.000000002161,-1.30301811791186
162,FPRX.OQ,Health Care,338.77995640951303,289.555125720457,308.519269763669,4.43298340967468
163,CLF.N,Materials,102.569826637677,175.621890550945,122.77877330217501,2.27722938851245
164,VHC.N,Information Technology,141.144416166079,59.1093117402847,89.72024460455341,0.761298509640746
165,FICO.N,Information Technology,25.9928472276967,7.960938571726639,14.9791752912278,1.2365060587666798
166,RL.N,Consumer Discretionary,-3.4315472018784,63.3080955174771,-8.48286816341408,1.50344442944315
167,POWL.OQ,Industrials,-38.4579379060611,-0.312860376460356,-19.75124775149,1.2678712507167
168,FLS.N,Industrials,-20.3612461884101,26.1808976565666,-17.869441003732398,1.78744834108358
169,CNO.N,Financials,30.810106930243602,40.8357773000606,21.370892460074998,1.4407047110621203
170,ALSN.N,Industrials,-9.08686542485775,13.5639694727355,-2.18386411247834,1.2366238505184
171,LIN.N,Materials,20.747232110375897,4.638939679299,18.3567482336099,0.809839805103083
172,ALE.N,Utilities,-13.967291797008901,14.4635333416872,-14.723715657381,0.45496067860357103
173,EXPI.OQ,Real Estate,1103.35392763092,365.006821280261,1070.30042917726,1.5498874060901
174,GEFb.N,Materials,2.21532390899735,13.451397225548,7.7956267808805,1.14304987199838
175,ATRS.OQ,Health Care,-0.21276596357737698,53.5188216057752,26.756756753573498,
176,SSP.OQ,Communication Services,8.24625901128291,49.12736127710671,28.149866547101603,2.00786032492777
177,IBKR.OQ,Financials,55.4105728461995,45.5944100231561,31.2543642407061,0.772553817528463
178,REX.N,Energy,16.1054172722779,35.51694673867,25.5243371545682,1.23763792200186
179,ASB.N,Financials,-8.38184096499797,40.8048791415857,-1.16180982940783,1.2225455249531298
180,GGG.N,Industrials,40.458318283640004,31.4047523625465,29.351200408835396,0.5929806541924959
181,MCFE.OQ,Information Technology,11.768455447135501,11.768455447135501,11.768455447135501,
182,PLAN.N,Information Technology,54.1221373984153,90.51663128041531,29.071439980001003,1.6042596098708701
183,CCF.A,Materials,-6.90222792083469,4.04890138173641,14.078229764838701,0.7122674227055359
184,CBU.N,Financials,1.84226815245201,18.5752374552336,4.78158814439937,0.7255268328024591
185,TBBK.OQ,Financials,49.344641474667995,87.3307543496168,46.2990936517736,1.4981833926955501
186,HD.N,Consumer Discretionary,30.678496579886602,2.53543580510007,18.123970706323398,1.00707609561924
187,WOR.N,Materials,47.400385723259795,41.243392221651895,60.24093479344629,1.15206814611652
188,CRM.N,Information Technology,45.5484505644858,20.0649218901147,24.9445793270537,1.11331580917551
189,IMVT.OQ,Health Care,50.473186121971395,-14.0540540528708,52.396166134670494,1.3774218343653202
190,HR.N,Real Estate,-3.95777118352166,8.69093531845022,-11.6612685878435,0.572106256232066
191,BANR.OQ,Financials,-5.95493844116183,34.043646468498004,-5.07383736611572,1.12048721365483
192,SYRS.OQ,Health Care,80.0289435572818,-0.40032025660027293,64.6591661108772,1.9984543082537498
193,CLDT.N,Real Estate,-34.0730706257533,72.00577200579541,-30.368113920006103,2.10207068854401
194,FIVE.OQ,Consumer Discretionary,48.2402627915205,77.1236333044827,66.9367623782724,1.28605134098938
195,UPS.N,Industrials,46.2790380840604,5.109600790471309,62.24582336616,1.0180798709674599
196,CBZ.N,Industrials,2.00296735976191,10.000000001860002,-1.82077829095474,0.620046506734042
197,NCNO.OQ,Information Technology,-14.128179931869399,2.42219039050813,-14.128179931869399,0.50836315462894
198,COLD.N,Real Estate,6.27832219382658,-6.03483071530571,1.91788775017279,0.573880798111226
199,OMI.N,Health Care,459.25929256170303,109.783801816609,330.263473606103,0.25402617311209197
200,PHAT.OQ,Health Care,40.9120102769561,21.3495575239504,37.4686716779607,1.38016492402849
201,SPGI.N,Financials,22.982025201894,-2.84210625716034,10.5231280043912,0.946573506833232
202,BGCP.OQ,Financials,-25.408293457691304,49.755442111144895,-18.850780795010298,1.93334065519177
203,CVBF.OQ,Financials,1.8220948199216203,11.039895918991899,1.54213336518951,0.5935539500308
204,HWC.OQ,Financials,-9.3949926143145,84.3286632161912,-2.5552028413595496,1.64657695540613
205,HOME.N,Consumer Discretionary,342.54545452480403,51.462352210085605,269.34749619604304,2.49890121225378
206,MSI.N,Information Technology,15.7638810370952,29.981548241749802,1.01365565627596,0.77907910047612
207,DSKE.OQ,Industrials,70.56962025345359,-17.9604261790278,33.4158415855128,1.99530224426433
208,BWXT.N,Industrials,-6.752606917792491,-2.5478161985821,-14.6949872905043,0.9825611778229749
209,GRTS.OQ,Health Care,69.89966554917349,311.891891889119,62.6467449285876,1.54451232825562
210,PLCE.OQ,Consumer Discretionary,22.9526551510462,177.809902418009,11.9248689568618,2.31874717762742
211,ACNB.OQ,Financials,-26.797175008852502,16.532994674591,-22.6018775174329,0.148685084294057
212,SYBT.OQ,Financials,20.4610596181821,14.5358123845798,24.212232743050198,0.824644693097115
213,QUOT.N,Consumer Discretionary,2.3326572029683796,9.43600867442167,-7.00460829466253,0.908435051428476
214,CORR.N,Real Estate,-80.5385250994407,-22.687518553899498,-81.3438562863214,1.22638208708079
215,FND.N,Consumer Discretionary,96.45739026485741,46.83730508782539,88.30409355424679,1.89680042198143
216,ST.N,Industrials,1.02097642376029,32.4087591246305,9.29905603711345,1.4599736685576699
217,GES.N,Consumer Discretionary,9.29896146951792,90.21078987946319,6.6773117201733605,2.1238195702216003
218,XYL.N,Industrials,30.055297734722,28.822599750078698,14.967540767918301,1.03295909052987
219,VLO.N,Energy,-24.766197320879396,25.6509591831103,-18.1017970759453,2.17248239533747
220,AMP.N,Financials,32.5645542720302,34.5316823659972,23.6151111201511,
221,AMH.N,Real Estate,20.9260339976473,10.0959487370737,10.357637574103,0.5160884614530731
222,MASI.OQ,Health Care,68.8409464735054,26.1021594273799,46.8254841520766,0.8164958261230859
223,SMMF.OQ,Financials,-12.372766580733302,47.5547485026056,-7.2725877611178396,0.5687188532562321
224,SBSI.OQ,Financials,-3.57284555632925,18.560367113267,-1.90894231613447,0.6068205323257789
225,MNSB.OQ,Financials,-16.8695652212178,44.8484848495403,-13.2879818633778,0.328493647166839
226,PG.N,Consumer Staples,5.82578957854512,-3.26999861669842,6.4336203316528895,0.40477683836536
227,ARRY.OQ,Industrials,21.0425240054869,21.0425240054869,21.0425240054869,
228,AFIB.OQ,Health Care,-7.132075472057519,-12.107142858109901,-7.132075472057519,0.629570716651622
229,XEL.OQ,Utilities,0.728392536329547,-12.9320238730127,-7.3555607381856,
230,ENR.N,Consumer Staples,-5.450473135024639,0.344751686003764,-9.17602832405658,1.19589794818821
231,SBRA.OQ,Real Estate,-7.8491383324427,20.4568038356185,-8.95836166825445,1.50110400322027
232,ACRX.OQ,Health Care,25.118483409187604,91.30434782290492,56.213017741716605,1.07450979541151
233,ABT.N,Health Care,47.073149216290005,26.172208962379305,43.274693690037296,
234,WYND.N,Consumer Discretionary,2.7722271299394796,70.07865281285811,7.55813768809477,1.93877300504727
235,NAVI.OQ,Financials,-3.07959698609975,43.440662420950495,-10.1713337901907,1.7972035195746399
236,CFX.N,Industrials,9.42825728497769,15.861466821487598,6.7006164562463795,2.2132520716567
237,LOVE.OQ,Consumer Discretionary,234.579439236195,65.6896019727875,409.487666010886,1.3636922762502102
238,AMPH.OQ,Health Care,-2.38465526190835,-7.332677163146331,-5.8029014533952,0.802005444035971
239,EDIT.OQ,Health Care,99.62850388630841,66.4601520696802,120.067014148693,2.10675967725777
240,FBP.N,Financials,-2.58429602519898,71.75742382318059,12.255963556087199,1.3540008420159
241,ARA.N^A21,Health Care,11.089681774317699,72.713643180912,24.271844661350798,
242,ATSG.OQ,Industrials,20.886615517839196,5.34918276344907,27.460674158828002,0.7890606006767701
243,PATK.OQ,Consumer Discretionary,53.970017410368904,22.068698277466197,38.30131938987,2.39972690288021
244,TIF.N^A21,,0.22379969471950603,6.00625889299433,-0.268700549911149,
245,HIW.N,Real Estate,-13.3364189973758,4.03106188669049,-18.5332356973807,1.16980277534745
246,RVMD.OQ,Health Care,81.9377162591489,84.491228066492,81.9377162591489,1.20536521847813
247,TAP.N,Consumer Staples,-8.0498085265152,29.234828497372497,-10.7006248555043,1.1201707101428402
248,RRBI.OQ,Financials,-10.6574941671996,21.1681629321835,-8.352408470538348,0.523700214763884
249,HUN.N,Materials,21.113302479079,42.1608934181846,34.2246508168368,1.4830790358658799
250,ARNA.OQ,Health Care,80.3830911463602,27.855805243918198,51.63797890067001,0.7404727425665921
251,WETF.OQ,Financials,21.9992322652353,35.891388950613205,16.831781906003197,1.72392810352902
252,DPZ.N,Consumer Discretionary,31.1671907271799,-0.602127171637179,37.1180916354471,0.42533148661322295
253,AVT.OQ,Information Technology,-6.66310460669833,36.837697462689704,7.437424480858559,1.5352855279361
254,PRAX.OQ,Health Care,91.1870503597123,91.1870503597123,91.1870503597123,
255,FOR.N,Real Estate,13.477218231284,28.5869565238012,13.4228187960443,2.10906335122339
256,JNCE.OQ,Health Care,41.580756016391604,145.238095242449,104.635761590331,1.21355271285441
257,LGND.OQ,Health Care,102.186211542113,77.7009944388353,121.70118810911,1.30295941260552
258,NPO.N,Industrials,13.841682020742303,27.743930272382602,27.811510718070398,1.6461030796865401
259,MDB.OQ,Information Technology,217.10356355166303,117.591240871338,144.64505539419702,0.8308233196137809
260,EFC.N,Financials,-3.9754644430378403,30.3963787368527,-6.937184723521219,2.11321871132062
261,ENSG.OQ,Health Care,91.13735652085569,54.023005700843896,64.5834478124771,1.04252118847335
262,GVA.N,Industrials,17.8241939818545,62.9020598579251,14.3526989638888,1.5879392119833502
263,WELL.N,Real Estate,-17.0897956723931,15.317147159706302,-21.0296236870345,1.0258443341336
264,PAR.N,Information Technology,171.080026024306,142.661619106243,165.213239972769,1.93516277239252
265,RPT.N,Real Estate,-29.8711235642064,54.6423135494975,-26.5502575494103,1.63280270792018
266,ACIW.OQ,Information Technology,8.69737363532752,35.0606756314721,15.869442885204101,1.22179727137078
267,INSP.N,Health Care,202.681579317982,113.152400834255,182.861100622775,1.78405522693029
268,OGE.N,Utilities,-24.387351522628602,-3.8137468876711202,-27.2763046144138,0.6677940159131129
269,RUTH.OQ,Consumer Discretionary,-7.051202594082429,138.406658737892,-6.55747918857993,2.3971198165751497
270,ATEN.N,Information Technology,44.3959243115437,12.727272727061601,37.5866851636816,0.9760183590806091
271,HSIC.OQ,Health Care,6.0251798519239905,4.044712456244049,-1.5585861452766103,0.889526068010924
272,DLX.N,Industrials,-17.9951621859375,31.3800421969685,0.065546410235795,1.6841159692611498
273,FRBK.OQ,Financials,-16.028708128559,42.6829268322716,7.33944954720733,1.38644160458709
274,RC.N,Financials,-4.78494569121417,39.9591445026867,-10.9632421235909,1.12824418064079
275,MAC.N,Real Estate,-44.098198432171706,65.15108370289799,-35.246278046891,
276,SRC.N,Real Estate,-10.103435628890999,18.083854205052,-16.4092827418921,1.26546858657613
277,NL.N,Industrials,34.1586034741197,42.9239135976142,48.180830387826795,1.2045611472906999
278,ASPN.N,Energy,235.051546386164,265.168539333142,159.740259743905,1.63283289590152
279,ALLY.N,Financials,40.40871452135529,90.01085832849459,29.4662429945967,1.5499986099483503
280,HLNE.OQ,Financials,47.344716947344395,23.7673862323252,21.0690718985091,0.878290329308131
281,MTOR.N,Industrials,25.544100798962898,28.9917614738658,28.087261393903397,2.22137074000744
282,STOK.OQ,Health Care,120.586158196638,121.60340546603001,112.736250645783,0.430841957401269
283,ODP.OQ,Consumer Discretionary,66.4602422676254,141.85423365486798,88.471513971513,2.33303867250068
284,AVTR.N,Health Care,67.87878787782171,47.198067632442395,71.27599775083429,0.973721596017761
285,HON.N,Industrials,16.8759243657661,28.120830531336196,14.179482352469199,1.1548665876725601
286,DOMO.OQ,Information Technology,233.471454887118,142.321846775528,194.311255597168,2.21027499135279
287,SIEN.OQ,Health Care,-20.246085013032697,68.1603773579381,11.580594676979599,2.23305328250105
288,SBT.OQ,Financials,-37.321191712479,47.3837209320786,-30.4522812139731,1.47308289038297
289,GENC.OQ,Industrials,11.3967437794482,-0.38314176244840203,6.47010646325132,0.739002075478962
290,COR.N,Real Estate,16.6450267575438,2.2662067747649703,16.6450267564177,0.27639186072586897
291,SLG.N,Real Estate,-23.867521526887604,32.9252153846346,-26.2358734355208,1.61974781386744
