,Instrument,GICS Sector Name,2 YTD Total Return,6 Month Total Return,52 Week Total Return,Beta
1455,FARO.OQ,Information Technology,61.628599802069104,34.1575997384415,49.5955882363105,1.4198734011620802
1456,OTIS.N,Industrials,42.2589501362178,-0.44142227454422295,42.2589501362178,0.7914993331928479
1457,NSSC.OQ,Information Technology,3.1303164380403596,13.6482939629652,34.8309608585112,1.3492318697274097
1458,NOVA.N,Utilities,356.81003583705,83.844212043101,259.014084496118,1.7414303523964798
1459,LADR.N,Financials,-35.866228045684096,40.9244148119748,-38.1297729379221,2.3718012590522597
1460,PRU.N,Financials,-8.26312461563308,22.682304690495602,-9.374910965863839,1.66208518563431
1461,MFA.N,Financials,-45.703976035436796,47.2924054357032,-46.40456989238871,1.7236392878214197
1462,PBIP.OQ,Financials,-25.9448232512813,15.6140931714789,-22.907728925039702,0.044429096166629996
1463,GILD.OQ,Health Care,8.941768585611731,0.139886612539453,2.60959737138784,0.43542552777111
1464,SGC.OQ,Consumer Discretionary,97.53491227291978,24.3440974179089,137.53310055165701,0.874612583269578
1465,CNX.N,Energy,47.1186440602798,17.403065824061102,104.71698112669701,1.69761992895016
1466,EL.N,Consumer Staples,36.7734300286235,40.8819976676893,35.3708272841523,0.9271542466553929
1467,WLTW.OQ,Financials,13.3578398067294,13.910591218608,6.61581747814384,0.7875076975579
1468,HRTX.OQ,Health Care,-16.7659574454174,27.759634225278603,-11.891891890993099,1.46359739785207
1469,NDSN.OQ,Industrials,17.678973306120803,-4.3515968325935,9.11538556903368,0.979699471173486
1470,HURN.OQ,Industrials,-15.424912687410801,25.0968575125025,-11.090714395039502,0.9499424352511769
1471,EOG.N,Energy,-26.451111436410304,23.6560648392204,-16.6869907489205,2.14319619132465
1472,WNEB.OQ,Financials,-19.5573342153779,46.6031307985123,-16.6132538733332,0.38044921244242497
1473,FCX.N,Materials,145.743708559348,130.085959885793,163.927691025284,2.2487114593211897
1474,WD.N,Financials,55.0404740681425,71.3607956758453,28.7955029891569,1.2989580220090702
1475,LSXMK.OQ,Communication Services,-9.212871677348119,18.292011020304102,-11.6893845752726,1.27931856136401
1476,VSTM.OQ,Health Care,82.8358208915513,65.5405405413627,17.7884615350274,1.09360384970646
1477,NGM.OQ,Health Care,47.863710116149704,44.57958751872,76.7291532025324,0.812375494348359
1478,EBSB.OQ,Financials,-16.2920790732117,35.7029228957936,-5.761158229048389,0.9536990795060579
1479,XRX.N,Information Technology,-30.567471710050302,48.189780224593704,-32.078075933792,1.92127731676483
1480,PLMR.OQ,Financials,110.695187172835,3.9577836411831804,82.5326012418131,0.881269059409275
1481,SI.N,Financials,804.839723421083,887.379972567941,791.393188838367,1.11217773150757
1482,SON.N,Materials,1.27993558201183,14.729513868714198,9.724374657805619,0.847472903346473
1483,NR.N,Energy,-51.0366826140279,55.050505051613904,-28.6046511600638,3.9171211084248903
1484,PNTG.OQ,Health Care,63.350468706708405,94.5264674124721,77.1147541007115,1.64037369159876
1485,POOL.OQ,Consumer Discretionary,70.7210640330353,9.75574286034866,59.3396597669244,0.7478191706967491
1486,TREX.N,Industrials,130.173564753004,48.791714614499206,105.89171974522301,1.4762476075548
1487,ADS.N,Information Technology,-21.3743415740028,88.9277257219743,-14.715788133675302,2.5887601937800095
1488,HNGR.N,Health Care,-15.067004706438999,13.8349514557075,-4.4417277890834805,1.57613119533421
1489,BRBR.N,Consumer Staples,16.3457022053992,25.164224353680396,14.9953574731917,1.0262813720132902
1490,STL.N,Financials,-0.805728893698321,67.95426263883161,2.24348416148221,1.7013317427506203
1491,BGS.N,Consumer Staples,101.207661673981,16.4791312354146,160.857076928876,0.442825773681897
1492,FELE.OQ,Industrials,33.661857815233105,27.8032254219345,26.127417417628898,1.02256656880035
1493,DSPG.OQ,Information Technology,8.00508259331143,11.1111111106549,12.5455147309759,0.984936081490789
1494,AMCX.OQ,Communication Services,19.5443037953245,100.127145582096,26.2566844906678,1.25627296892176
1495,WST.N,Health Care,96.61111867288,7.76881437611545,84.4719177379908,0.9770073140697428
1496,BCLI.OQ,Health Care,69.6261682220734,-43.2369038299848,78.3783783766344,0.241818859944312
1497,APAM.N,Financials,82.3973420494056,41.1224825479602,59.1974640869302,1.8855304541695201
1498,ROG.N,Information Technology,42.7723883553724,46.483507444966,56.1420429614964,1.84389275706296
1499,HP.N,Energy,-35.5528035631409,50.1631709294775,-33.901901124896895,2.2875306269368596
1500,MYRG.OQ,Industrials,84.8112917934688,58.0839895004524,105.773829850867,1.05718079806676
1501,WSBC.OQ,Financials,-12.367341784265498,45.506031022989,-3.8432591747977995,1.09705619796547
1502,AMBA.OQ,Information Technology,94.6334213967796,154.359085025887,87.6910828005983,1.41358787674136
1503,ALG.N,Industrials,19.3627881580253,36.425200042472206,18.036558371220103,0.9832447861464019
1504,NXST.OQ,Communication Services,7.000512042451089,39.7432613836124,1.50331745181282,1.82849533330076
1505,TXT.N,Industrials,11.788762204853198,32.4815017407416,-1.1934444235793602,1.73146388327587
1506,EYE.OQ,Consumer Discretionary,56.7992599455264,52.7027027012844,54.4184634062185,1.7561002660956202
1507,BIO.N,Health Care,69.8997378602731,19.947341310167197,70.0651932797717,0.8091939654475879
1508,CWT.N,Utilities,14.593671286222902,19.4711695941928,7.065912591146151,0.12234319235966301
1509,SGA.OQ,Communication Services,-28.9557678390123,-18.5736079326788,-31.3495022979001,0.798370229629175
1510,CWK.N,Real Estate,-22.3091976462304,47.1733086201413,-19.0621814410027,1.5724712412650002
1511,EBC.OQ,Financials,34.5679012345678,34.5679012345678,34.5679012345678,0.38045760768950604
1512,NTUS.OQ,Health Care,-19.824189146905198,47.2717149241146,-15.5221973784305,0.56457064093468
1513,GNW.N,Financials,-14.9999999965691,59.1489361721082,0.26809651443573396,1.0492988889653598
1514,DSSI.N,Energy,-52.329749102732706,-2.32558139580424,-23.6363636357204,0.780003527754424
1515,NNBR.OQ,Industrials,-21.9459459388656,17.7814029383501,-18.785151849283398,3.35231506290069
1516,CNXC.OQ,Information Technology,16.4315789473685,16.4315789473685,16.4315789473685,
1517,TTGT.OQ,Communication Services,255.555555552123,122.809123654342,248.47915884640702,0.9407118983675559
1518,SWI.N,Information Technology,-8.355795145317451,-20.7828518182483,-8.84718498508244,1.1471500802921202
1519,HRC.N,Health Care,-8.04078608133364,9.19378391453844,-3.8130683969021,0.601442264748298
1520,LPSN.OQ,Information Technology,85.2972972954443,19.2140497303105,53.2409476964756,1.25023287772169
1521,AMTB.OQ,Financials,-24.9655805420425,16.122159090887198,-15.1530877022194,0.65854577609789
1522,CENT.OQ,Consumer Staples,51.7541036313939,10.4215456683092,57.797858095585795,0.641705664130582
1523,DLTH.OQ,Consumer Discretionary,42.0702754055381,89.6070975917415,78.0952380967325,0.869830553986897
1524,TREE.OQ,Financials,15.475876614060098,4.79095639702296,10.8509965195455,1.67331753039102
1525,TPTX.OQ,Health Care,124.77123132648799,145.674679768078,121.710213771184,1.0497656692758
1526,TPB.N,Consumer Staples,96.3956857576954,82.7849510911773,153.585400124152,0.599686177923182
